id,time,event,prttime,age,gpa,dblmaj
1754,3.05E-05,TRUE,0,18,3.7,1
1755,0.000189661,TRUE,0,18,3.3,0
1756,4.80E-05,TRUE,0,18,2.5,0
1757,0.000661456,TRUE,1,18,2.7,0
1758,0.000736644,FALSE,1,18,3.7,1
1759,3.22E-05,TRUE,0,18,2.4,0
1760,0.000952957,TRUE,1,18,2.4,1
1761,2.57E-05,TRUE,0,19,2.9,0
1762,2.62E-06,TRUE,0,18,3.2,0
1763,5.31E-05,TRUE,0,18,3.6,0
1764,3.69E-05,TRUE,0,18,1.7,1
1765,0.000252623,TRUE,1,17,3.5,0
1766,2.51E-06,TRUE,0,18,3.5,0
1767,0.000406061,TRUE,1,19,3.6,1
1768,2.64E-05,TRUE,0,18,3.7,0
1769,8.48E-05,TRUE,0,19,3.7,0
1770,6.02E-06,TRUE,0,22,2.9,0
1771,0.000654515,TRUE,1,22,3.1,0
1772,4.70E-05,TRUE,0,18,3.6,0
1773,6.68E-05,TRUE,0,17,3.2,0
1774,0.001158659,TRUE,1,19,3.5,0
1775,5.11E-06,TRUE,0,18,3.7,0
1776,7.03E-05,TRUE,0,18,3.2,0
1777,0.00153695,TRUE,1,17,3.3,0
1778,8.99E-05,TRUE,0,18,3.3,0
1779,9.17E-05,TRUE,0,18,2.6,0
1780,3.65E-05,TRUE,0,21,3.1,0
1781,0.000151071,TRUE,0,19,3.1,1
1782,7.62E-05,TRUE,0,18,2.7,0
1783,1.81E-05,TRUE,0,18,3,0
1784,1.31E-05,TRUE,0,18,3.3,0
1785,6.23E-05,TRUE,0,17,3.4,0
1786,3.49E-06,TRUE,0,18,2.2,0
1787,3.08E-05,TRUE,0,19,3.7,0
1788,4.59E-05,TRUE,0,18,1.9,0
1789,0.000326055,TRUE,1,18,3.4,0
1790,2.32E-05,TRUE,0,17,2.9,0
1791,0.000773746,TRUE,1,18,3.1,0
1792,0.000337081,TRUE,0,18,3.6,1
1793,5.63E-05,TRUE,0,19,2.9,0
1794,1.80E-06,TRUE,0,18,3.3,1
1795,1.08E-06,TRUE,0,18,3.3,0
1796,5.04E-05,TRUE,0,18,3.2,0
1797,4.75E-05,TRUE,0,18,3.4,0
1798,5.26E-05,TRUE,0,19,3.1,0
1799,0.00108798,TRUE,1,17,3.6,0
1800,1.94E-05,TRUE,0,18,3,0
1801,0.000105683,TRUE,0,17,3.2,1
1802,6.06E-05,TRUE,0,18,3.8,0
1803,0.000320762,TRUE,1,17,3.5,0
1804,7.26E-05,TRUE,0,18,3.8,0
1805,4.49E-05,TRUE,0,18,3.1,1
1806,0.000231275,TRUE,0,19,2.6,1
1807,0.000205665,TRUE,0,17,3,0
1808,0.000390957,TRUE,1,20,3,1
1809,3.92E-05,TRUE,0,17,2.4,0
1810,3.72E-05,TRUE,0,19,3.6,0
1811,5.10E-05,TRUE,0,20,3,1
1812,5.28E-05,TRUE,0,19,3.2,0
1813,3.43E-05,FALSE,0,20,3.2,0
1814,2.38E-05,TRUE,0,17,3,0
1815,3.37E-05,TRUE,0,18,3.4,0
1816,6.25E-05,TRUE,0,18,3.1,0
1817,3.90E-06,TRUE,0,19,3,0
1818,0.00010451,TRUE,0,18,2,0
1819,2.72E-05,TRUE,0,21,2.8,0
1820,1.74E-05,TRUE,0,17,2.9,0
1821,9.05E-06,TRUE,0,33,3.5,1
1822,0.000458184,TRUE,1,19,3.1,0
1823,9.45E-05,TRUE,0,19,3.1,0
1824,4.34E-05,TRUE,0,18,3.4,0
1825,5.48E-06,TRUE,0,19,3.2,0
1826,0.000367589,FALSE,1,20,3,0
1827,0.000219422,TRUE,0,18,3.2,0
1828,5.70E-05,TRUE,1,17,3.6,1
1829,7.01E-05,TRUE,0,17,1.6,0
1830,8.76E-05,TRUE,0,19,3,0
1831,0.000528444,TRUE,1,18,3.6,1
1832,8.30E-05,TRUE,0,17,3.4,0
1833,0.000293886,TRUE,1,18,3.4,0
1834,6.38E-05,TRUE,0,18,2.8,0
1835,5.05E-05,TRUE,0,20,3.3,0
1836,3.35E-05,TRUE,0,18,3.3,0
1837,0.000284964,TRUE,0,17,2.9,0
1838,0.000215318,TRUE,1,21,2.3,1
1839,0.001628151,TRUE,1,18,3.4,1
1840,7.47E-05,TRUE,0,18,2.9,0
1841,6.64E-05,TRUE,0,19,2.6,0
1842,5.82E-05,TRUE,0,17,2.9,0
1843,0.000940395,TRUE,1,18,3.4,0
1844,2.08E-05,TRUE,0,18,2.8,0
1845,7.93E-06,TRUE,0,19,3.2,0
1846,1.69E-05,TRUE,0,17,3.3,1
1847,4.47E-05,TRUE,0,18,3.7,0
1848,7.78E-05,TRUE,0,17,3.3,0
1849,0.000636457,TRUE,1,21,2.4,0
1850,0.000212097,TRUE,1,18,3.1,0
1851,4.00E-05,TRUE,0,19,2.9,0
1852,5.38E-05,TRUE,0,19,3.3,0
1853,2.34E-05,TRUE,0,18,2,1
1854,1.05E-05,TRUE,0,21,1.2,0
1855,6.48E-05,TRUE,0,19,2.3,0
1856,0.000274337,TRUE,0,17,3.4,0
1857,4.26E-05,TRUE,0,18,2.3,0
1858,7.80E-05,TRUE,0,18,3.2,1
1859,0.000141036,TRUE,1,18,2.6,1
1860,4.02E-05,TRUE,0,18,3,0
1861,2.63E-05,TRUE,0,17,2.7,1
1862,1.65E-06,TRUE,0,18,3.3,0
1863,3.18E-05,TRUE,0,17,2.7,0
1864,2.27E-05,TRUE,0,19,3.2,0
1865,5.16E-05,TRUE,0,22,3.6,0
1866,1.00E-05,TRUE,0,18,3.1,0
1867,0.000280975,TRUE,0,18,2,0
1868,0.000121244,TRUE,1,18,3,0
1869,4.89E-06,TRUE,1,18,2.2,0
1870,4.78E-05,TRUE,0,18,3.5,0
1871,8.98E-05,TRUE,0,19,3.2,0
1872,0.000347776,TRUE,0,18,3.3,0
1873,0.000822166,TRUE,1,18,3.6,0
1874,0.00019157,TRUE,1,18,3,1
1875,9.44E-05,TRUE,1,18,3.8,0
1876,3.75E-05,TRUE,0,18,2.9,0
1877,0.000531205,TRUE,1,21,2,0
1878,2.11E-05,TRUE,0,19,3.7,0
1879,0.000254689,TRUE,0,17,2.9,0
1880,0.001810198,TRUE,1,17,3.6,1
1881,1.98E-05,TRUE,0,17,3,1
1882,9.40E-05,TRUE,0,18,3.3,0
1883,1.49E-05,TRUE,0,18,2.9,0
1884,0.000589725,TRUE,1,19,2.5,0
1885,0.001048618,TRUE,1,17,2.4,0
1886,0.000435202,TRUE,1,21,3.3,0
1887,1.23E-06,TRUE,0,23,3.5,0
1888,0.000135869,TRUE,0,21,2.4,0
1889,8.49E-06,TRUE,0,18,2.9,1
1890,0.00013987,TRUE,0,19,3.3,0
1891,0.00014543,TRUE,0,18,3.1,0
1892,1.49E-05,TRUE,1,18,3.4,0
1893,0.000127583,TRUE,0,17,3.4,0
1894,0.000117709,TRUE,0,18,2.5,1
1895,5.55E-05,TRUE,0,18,3.4,0
1896,0.000374027,TRUE,1,17,2.2,0
1897,4.89E-05,TRUE,0,20,3.4,0
1898,0.000101546,TRUE,1,19,3.3,0
1899,3.84E-05,TRUE,0,19,2.4,1
1900,6.05E-05,TRUE,0,21,3.6,0
1901,0.001459931,FALSE,1,18,3.4,0
1902,5.73E-05,TRUE,1,24,3.2,0
1903,1.42E-05,TRUE,1,18,2.9,0
1904,0.000323751,TRUE,1,18,3.3,0
1905,8.98E-05,TRUE,0,18,2.9,0
1906,0.000939539,TRUE,1,19,3,0
1907,0.000544881,TRUE,1,17,2.5,0
1908,5.18E-05,TRUE,0,18,3.4,0
1909,1.22E-05,TRUE,0,17,3.3,0
1910,7.72E-05,TRUE,0,24,3.3,1
1911,3.40E-05,TRUE,0,18,2.4,0
1912,8.72E-05,TRUE,0,19,3.6,0
1913,4.41E-05,TRUE,0,17,3.1,0
1914,0.000565133,TRUE,1,17,2.8,1
1915,8.26E-05,TRUE,0,18,2.7,0
1916,0.000246709,TRUE,0,18,2.6,0
1917,0.0001045,TRUE,0,20,2.7,0
1918,5.05E-05,TRUE,1,19,2.5,1
1919,2.33E-05,TRUE,0,18,3.3,1
1920,0.000264085,TRUE,0,20,2.8,1
1921,0.000183027,FALSE,0,18,3.1,1
1922,5.71E-05,TRUE,0,17,3.6,0
1923,2.85E-06,TRUE,0,18,2.9,0
1924,0.000102004,TRUE,0,18,3.5,0
1925,4.71E-05,TRUE,0,17,3,0
1926,8.81E-06,TRUE,0,20,3.2,0
1927,8.68E-05,TRUE,0,17,3.3,0
1928,2.79E-06,TRUE,1,18,3.6,0
1929,0.000398817,TRUE,1,19,3.1,0
1930,2.86E-05,TRUE,0,30,3.6,0
1931,8.25E-05,TRUE,0,18,3.2,0
1932,2.40E-05,TRUE,0,18,3.3,0
1933,3.17E-05,TRUE,0,20,3,1
1934,2.83E-05,TRUE,0,19,3.4,0
1935,0.000119588,TRUE,0,18,3.5,0
1936,1.02E-05,TRUE,0,17,3.1,0
1937,0.000743409,TRUE,1,18,3.5,0
1938,0.000103453,TRUE,0,18,3.4,0
1939,2.52E-05,TRUE,0,18,2.4,0
1940,0.000379652,FALSE,1,19,2.2,0
1941,0.00014334,TRUE,0,17,3,0
1942,1.28E-05,TRUE,0,18,3.4,0
1943,0.000308926,FALSE,1,18,2.9,0
1944,3.44E-05,TRUE,0,22,3,1
1945,6.04E-05,TRUE,1,17,3.4,1
1946,3.16E-05,TRUE,0,17,2.7,0
1947,3.29E-05,TRUE,0,18,3.6,0
1948,1.08E-05,TRUE,0,18,3.1,1
1949,0.000365899,TRUE,0,18,2.9,0
1950,0.000150268,TRUE,1,20,3.4,1
1951,5.43E-05,TRUE,0,19,3.7,0
1952,0.000106546,TRUE,0,18,3.3,1
1953,7.60E-05,TRUE,0,19,2.5,0
1954,6.54E-05,TRUE,0,17,2.7,0
1955,4.99E-05,TRUE,0,17,2.3,1
1956,4.31E-05,TRUE,0,18,3.4,0
1957,0.000729282,TRUE,1,18,3.1,0
1958,2.08E-05,TRUE,0,22,3.4,1
1959,9.84E-06,TRUE,0,18,3.3,0
1960,5.23E-06,TRUE,0,18,3.1,0
1961,9.49E-05,TRUE,0,17,3.1,0
1962,3.65E-05,TRUE,0,18,3,1
1963,0.001156726,TRUE,1,21,3.6,0
1964,3.49E-06,TRUE,0,25,2.4,0
1965,5.78E-06,TRUE,0,17,3.3,0
1966,2.63E-05,TRUE,0,27,3.3,1
1967,5.48E-05,TRUE,0,17,3.1,0
1968,0.000107778,TRUE,0,17,3.7,0
1969,0.000219234,TRUE,1,18,2.5,1
1970,0.000110625,TRUE,0,18,2.3,0
1971,0.000214132,TRUE,0,18,3.1,1
1972,0.000170286,TRUE,0,18,3.5,0
1973,0.000119974,TRUE,0,20,2.8,1
1974,6.51E-05,TRUE,0,18,2.9,0
1975,2.57E-05,TRUE,1,18,3.2,0
1976,3.57E-05,TRUE,0,17,3.8,1
1977,5.71E-05,TRUE,0,20,3.1,0
1978,0.00011848,TRUE,0,20,2.2,0
1979,0.000135066,TRUE,0,17,2.9,0
1980,1.11E-05,TRUE,0,19,3.5,1
1981,8.33E-05,TRUE,0,17,3.6,0
1982,9.11E-05,FALSE,0,17,2.9,0
1983,3.70E-05,TRUE,0,21,3.4,0
1984,3.10E-05,TRUE,0,25,3.3,0
1985,0.000157297,TRUE,0,17,3.5,1
1986,7.25E-05,TRUE,0,18,3.6,0
1987,5.12E-05,TRUE,0,18,3.6,0
1988,6.81E-05,TRUE,0,17,2.9,0
1989,0.000107335,TRUE,1,21,3.2,0
1990,2.87E-06,TRUE,0,19,3.2,0
1991,0.000121158,TRUE,0,17,3.5,0
1992,0.00043028,TRUE,0,18,2.6,0
1993,1.51E-05,TRUE,0,19,2.8,0
1994,8.70E-05,TRUE,0,18,3.1,0
1995,2.68E-05,TRUE,0,18,2.5,1
1996,0.000179008,TRUE,0,18,3.3,0
1997,8.49E-05,TRUE,0,17,3.2,0
1998,4.63E-05,TRUE,0,17,3.1,0
1999,4.96E-06,TRUE,0,18,3.1,1
2000,0.00113396,TRUE,1,18,3.1,0
2001,0.000341266,TRUE,1,19,1.8,0
2002,9.06E-06,TRUE,0,18,3.3,0
2003,4.67E-06,TRUE,0,18,3.5,0
2004,0.000177336,TRUE,0,18,3,0
2005,1.32E-05,TRUE,1,18,2.7,0
2006,0.00016002,TRUE,0,17,1.7,0
2007,0.000140765,TRUE,0,19,2.6,1
2008,0.000130143,TRUE,0,17,3.3,0
2009,1.77E-05,TRUE,0,18,3.1,0
2010,0.000101725,TRUE,0,17,3.4,0
2011,6.90E-05,TRUE,0,18,3.6,1
2012,7.65E-05,TRUE,0,18,3.4,0
2013,2.93E-05,TRUE,0,18,2.4,0
2014,3.35E-05,TRUE,0,18,2.3,0
2015,0.000102568,TRUE,0,17,3.3,1
2016,1.36E-05,TRUE,0,19,3.4,1
2017,5.94E-05,TRUE,1,18,3.4,1
2018,0.000125652,TRUE,0,22,3.1,0
2019,1.01E-05,TRUE,0,17,2.4,0
2020,1.93E-05,TRUE,0,17,2.1,0
2021,6.84E-05,TRUE,0,18,3.6,1
2022,2.77E-05,FALSE,0,17,3.2,0
2023,2.46E-05,TRUE,1,18,3.2,0
2024,4.60E-05,TRUE,0,18,3.3,0
2025,1.32E-05,TRUE,0,19,3.6,1
2026,8.95E-05,TRUE,0,17,3.2,1
2027,9.03E-05,TRUE,0,18,3,0
2028,4.06E-05,TRUE,0,20,3.4,0
2029,0.000119752,TRUE,1,20,3.1,0
2030,1.61E-06,FALSE,0,19,3,0
2031,9.94E-05,TRUE,0,17,2.7,0
2032,4.81E-05,TRUE,0,18,3.5,1
2033,9.01E-07,TRUE,0,17,2.5,0
2034,7.17E-06,TRUE,0,18,3.5,0
2035,0.000447584,FALSE,1,21,2.6,0
2036,0.000106094,TRUE,0,17,2.8,0
2037,7.59E-06,TRUE,0,18,2.6,0
2038,6.95E-05,TRUE,0,18,2.2,0
2039,0.000262014,TRUE,1,19,2.4,0
2040,3.90E-05,TRUE,0,18,3.7,0
2041,1.09E-06,TRUE,0,17,3.7,0
2042,8.73E-05,TRUE,0,17,2.7,1
2043,1.70E-05,FALSE,0,18,3.3,0
2044,0.000119215,TRUE,0,18,3.7,0
2045,8.17E-06,TRUE,0,18,3.5,0
2046,2.61E-05,TRUE,1,19,3.3,0
2047,3.89E-05,TRUE,0,18,2.7,0
2048,4.44E-05,TRUE,0,18,2.6,1
2049,7.89E-06,TRUE,0,18,2.3,0
2050,1.08E-05,TRUE,0,17,3.4,0
2051,3.18E-05,TRUE,0,19,1.9,0
2052,3.67E-05,TRUE,0,20,3.7,0
2053,4.73E-06,TRUE,0,19,3.2,1
2054,9.55E-06,TRUE,0,17,2.1,0
2055,9.73E-05,TRUE,0,19,1.8,0
2056,6.86E-05,TRUE,0,18,3.1,0
2057,3.11E-05,TRUE,0,19,3.7,0
2058,1.54E-05,TRUE,0,18,3,0
2059,1.43E-06,TRUE,0,17,3.6,0
2060,0.000467392,FALSE,1,17,3.3,0
2061,1.77E-05,TRUE,0,25,3.5,0
2062,0.000420075,TRUE,1,18,2.1,1
2063,7.63E-05,TRUE,0,18,3.4,0
2064,0.000353813,TRUE,1,18,2.8,0
2065,2.51E-05,TRUE,0,18,2.1,0
2066,0.000208809,TRUE,0,19,3.1,0
2067,8.26E-05,TRUE,0,18,2.8,0
2068,4.68E-05,TRUE,0,18,3.3,0
2069,2.35E-05,TRUE,0,18,3.4,1
2070,5.05E-05,TRUE,0,18,2.6,1
2071,6.06E-06,TRUE,0,28,3.2,1
2072,0.00011499,TRUE,0,17,3.4,1
2073,0.000297199,FALSE,1,17,2.4,0
2074,6.85E-05,TRUE,0,18,2.6,0
2075,1.36E-05,TRUE,0,21,3.3,0
2076,3.44E-05,TRUE,0,19,3.3,0
2077,2.80E-05,TRUE,0,17,3.2,0
2078,1.04E-05,TRUE,0,22,3.3,0
2079,6.36E-05,TRUE,0,19,3.2,0
2080,1.59E-05,TRUE,0,18,3.6,0
2081,8.63E-05,TRUE,0,18,3,0
2082,0.000151181,TRUE,0,18,2.6,0
2083,1.48E-05,TRUE,0,21,3.4,0
2084,8.89E-06,TRUE,0,22,2.9,0
2085,7.64E-05,TRUE,0,17,3.1,0
2086,0.000784324,TRUE,1,20,2.7,0
2087,5.37E-05,TRUE,0,20,2.9,0
2088,0.000473197,TRUE,1,18,3.3,1
2089,0.000116871,TRUE,0,19,3.2,0
2090,1.69E-05,TRUE,0,20,2.8,0
2091,0.000342223,FALSE,1,17,3.5,1
2092,5.23E-05,TRUE,0,18,3.5,0
2093,5.07E-06,TRUE,0,19,3.5,0
2094,0.000176929,TRUE,0,17,3.5,0
2095,2.85E-05,TRUE,0,18,3.1,0
2096,1.03E-05,TRUE,0,18,3.2,0
2097,3.86E-06,TRUE,1,17,2.9,0
2098,9.25E-05,TRUE,0,17,2.8,0
2099,9.24E-05,TRUE,0,19,2.2,0
2100,0.000377636,TRUE,1,18,2.1,1
2101,2.03E-05,TRUE,0,18,2.9,0
2102,3.90E-05,TRUE,0,18,2.6,0
2103,7.76E-05,TRUE,1,18,3.2,1
2104,1.75E-06,TRUE,0,18,3,0
2105,1.03E-05,TRUE,0,17,3.3,1
2106,9.19E-07,TRUE,0,18,3.4,1
2107,2.26E-05,TRUE,0,18,3.2,0
2108,8.38E-06,TRUE,0,17,3.5,1
2109,2.27E-05,TRUE,0,19,3,1
2110,4.14E-05,TRUE,0,18,2.6,0
2111,0.000337294,TRUE,0,18,2.2,0
2112,7.76E-05,TRUE,0,17,3.6,0
2113,0.000273467,TRUE,0,18,3.3,0
2114,1.12E-05,TRUE,0,19,3.2,0
2115,2.67E-05,TRUE,0,18,3,1
2116,7.92E-05,TRUE,0,20,3.4,0
2117,0.000301404,TRUE,0,18,3.6,0
2118,0.000158131,TRUE,0,20,3.6,0
2119,0.000135278,TRUE,0,21,2.8,0
2120,2.29E-06,TRUE,0,18,3.3,1
2121,1.80E-05,TRUE,0,18,3.2,1
2122,1.16E-05,TRUE,0,19,2.9,0
2123,4.21E-05,TRUE,0,17,2.6,1
2124,5.67E-06,TRUE,0,22,3.1,0
2125,1.20E-05,TRUE,0,19,2.6,0
2126,0.000159434,TRUE,0,18,3.6,1
2127,6.08E-05,TRUE,0,19,3.4,0
2128,4.31E-05,TRUE,0,18,3.1,0
2129,3.48E-06,TRUE,0,21,2.9,0
2130,0.000325712,TRUE,1,24,3.1,0
2131,2.66E-06,TRUE,0,26,3.4,0
2132,7.80E-05,TRUE,0,18,2.6,0
2133,1.55E-05,TRUE,0,19,3.1,0
2134,0.000149828,TRUE,0,19,3.4,1
2135,0.000979297,TRUE,1,21,2.8,0
2136,3.53E-05,TRUE,1,17,3.2,0
2137,0.000491946,TRUE,1,17,3.1,0
2138,5.33E-05,TRUE,0,19,3.5,0
2139,5.22E-05,TRUE,0,18,3.1,0
2140,0.000473552,TRUE,1,18,2.7,0
2141,1.45E-05,TRUE,0,17,2.3,0
2142,3.24E-05,TRUE,0,17,3.3,0
2143,0.000102548,FALSE,0,18,2.7,1
2144,0.000677887,TRUE,1,20,3.2,1
2145,8.01E-05,TRUE,0,18,3.3,0
2146,5.98E-05,TRUE,0,17,3.5,0
2147,0.000145575,TRUE,1,17,3.4,0
2148,9.05E-05,TRUE,0,17,1.5,0
2149,1.34E-05,TRUE,0,19,3,0
2150,1.32E-05,TRUE,0,18,2.3,0
2151,1.41E-05,TRUE,0,19,3.2,0
2152,0.000523126,TRUE,1,17,3.2,1
2153,1.55E-06,TRUE,0,26,3.4,0
2154,0.000231102,TRUE,1,24,3.5,0
2155,7.88E-05,TRUE,0,19,3.4,0
2156,9.76E-06,TRUE,1,18,2.8,0
2157,0.000105861,TRUE,0,18,2.8,0
2158,0.000142463,TRUE,0,20,3.1,1
2159,1.10E-05,TRUE,0,18,3.2,0
2160,3.09E-05,TRUE,0,20,3.3,0
2161,9.38E-06,TRUE,0,19,3.5,0
2162,0.000115474,TRUE,0,17,3.1,0
2163,0.000510546,FALSE,1,18,3.4,0
2164,0.000110778,TRUE,0,24,2.6,0
2165,2.28E-05,TRUE,0,18,2.9,0
2166,0.000165872,TRUE,1,18,3.1,1
2167,0.001053652,TRUE,1,19,3.5,0
2168,9.04E-06,TRUE,0,18,3.4,1
2169,6.83E-06,FALSE,1,19,3,0
2170,0.000934411,TRUE,1,19,3.6,0
2171,2.37E-05,TRUE,0,20,3.1,0
2172,6.09E-05,TRUE,0,17,2.5,0
2173,1.67E-06,TRUE,0,17,2.1,0
2174,0.000241853,FALSE,1,17,2.2,1
2175,0.000431976,TRUE,0,18,2,0
2176,0.000858352,TRUE,1,18,3.2,0
2177,5.05E-05,TRUE,0,19,2.7,1
2178,1.80E-05,FALSE,0,17,2.9,0
2179,4.97E-06,TRUE,0,19,3.5,0
2180,1.95E-05,TRUE,0,18,3.7,0
2181,3.63E-05,TRUE,0,21,3.5,0
2182,4.04E-06,TRUE,0,17,3.4,0
2183,8.07E-06,TRUE,0,17,3.4,0
2184,9.18E-05,TRUE,0,18,1.9,0
2185,1.14E-05,TRUE,0,18,2.3,0
2186,1.52E-06,TRUE,0,18,2.8,0
2187,0.000106027,TRUE,0,17,3.3,1
2188,3.33E-05,TRUE,0,17,3.1,0
2189,4.83E-05,TRUE,0,18,3.5,0
2190,0.001373137,TRUE,1,17,2.9,0
2191,0.000364967,TRUE,1,19,2.7,0
2192,0.000238684,TRUE,1,18,3.4,0
2193,7.87E-06,FALSE,1,17,3.1,0
2194,6.41E-05,TRUE,0,20,3.2,0
2195,7.65E-05,TRUE,0,17,3.5,1
2196,6.67E-05,TRUE,0,17,2.9,0
2197,0.0001075,TRUE,0,22,3.6,0
2198,0.000134871,TRUE,0,17,3.4,0
2199,3.39E-05,TRUE,0,18,3.6,0
2200,0.000569916,TRUE,1,18,3.4,0
2201,8.35E-05,TRUE,0,19,3,0
2202,9.11E-05,TRUE,0,20,3.4,0
2203,0.000112605,TRUE,0,17,3.1,1
2204,0.000106339,TRUE,0,19,3.5,1
2205,0.000102134,TRUE,0,18,3.1,0
2206,5.87E-06,TRUE,0,17,3,0
2207,8.82E-06,TRUE,0,18,2.8,1
2208,8.51E-05,TRUE,0,18,2.6,1
2209,0.000223054,TRUE,1,18,3,1
2210,4.57E-05,TRUE,0,18,3.6,0
2211,7.92E-05,TRUE,0,18,2.9,0
2212,9.89E-05,TRUE,0,18,3.4,0
2213,1.85E-05,TRUE,0,19,1.9,0
2214,5.39E-05,TRUE,0,17,2.6,0
2215,4.92E-05,TRUE,0,28,3.4,0
2216,4.57E-05,TRUE,1,18,3.4,0
2217,3.92E-06,TRUE,0,18,3.3,0
2218,3.07E-06,TRUE,0,20,3.2,0
2219,0.000549223,TRUE,1,19,2.8,0
2220,0.001754002,TRUE,1,18,3.2,1
2221,0.000101616,TRUE,0,18,3.3,1
2222,1.93E-05,TRUE,0,18,3.3,0
2223,0.000167553,TRUE,0,18,3,0
2224,0.000270541,TRUE,0,17,3.3,0
2225,0.000239578,TRUE,1,17,3.3,0
2226,7.84E-05,TRUE,0,17,2.5,1
2227,6.60E-05,TRUE,0,19,2.8,0
2228,9.58E-05,TRUE,0,19,3.2,0
2229,2.86E-05,TRUE,0,17,3.3,0
2230,4.40E-05,TRUE,0,17,2.6,0
2231,0.000227604,TRUE,1,18,2.6,0
2232,0.000109301,TRUE,0,18,3.5,0
2233,0.000319566,TRUE,1,18,3.6,1
2234,3.41E-05,TRUE,0,26,3.7,0
2235,0.000132325,TRUE,0,17,1.8,1
2236,0.000813221,TRUE,1,18,3.5,0
2237,0.000116031,TRUE,0,18,3.2,0
2238,6.42E-05,TRUE,0,18,2.7,1
2239,5.14E-05,TRUE,0,20,3.2,0
2240,0.000149013,TRUE,0,18,2.2,0
2241,0.00039731,TRUE,1,18,2.8,0
2242,5.06E-05,TRUE,0,17,3.7,0
2243,0.000381844,TRUE,1,17,2.9,0
2244,0.000516079,TRUE,1,19,3.1,0
2245,1.19E-05,TRUE,0,18,3,1
2246,8.50E-06,TRUE,0,18,3.2,0
2247,0.000127798,TRUE,0,18,3.1,0
2248,0.00013186,TRUE,0,18,3.7,0
2249,3.56E-05,TRUE,0,17,1.1,0
2250,3.99E-06,TRUE,1,21,3.6,0
2251,2.14E-05,TRUE,0,18,3.4,0
2252,1.35E-05,TRUE,0,18,4,0
2253,8.15E-05,TRUE,0,17,3.4,0
2254,9.04E-05,TRUE,0,19,2.8,0
2255,0.000505532,TRUE,1,18,3.3,0
2256,8.95E-05,TRUE,0,18,3.3,0
2257,0.000155427,TRUE,1,18,3.5,0
2258,3.33E-05,TRUE,0,18,3.2,0
2259,7.84E-06,TRUE,0,18,3.7,0
2260,3.94E-05,TRUE,0,19,1,0
2261,3.07E-05,TRUE,0,18,3.8,0
2262,0.000134379,TRUE,1,17,2.9,0
2263,6.99E-06,TRUE,0,19,3,0
2264,0.000100167,TRUE,1,24,3.1,0
2265,0.000189183,TRUE,0,17,3.2,0
2266,6.47E-05,TRUE,0,17,3.5,0
2267,7.98E-05,TRUE,0,17,2.6,0
2268,0.000184456,TRUE,1,17,3.4,0
2269,2.50E-05,TRUE,0,19,3,0
2270,4.59E-05,TRUE,0,23,3.2,0
2271,0.000192411,TRUE,0,17,3.2,0
2272,5.98E-05,TRUE,0,18,3.4,1
2273,0.000125224,TRUE,0,18,3.1,0
2274,4.24E-05,TRUE,0,20,3.5,0
2275,1.56E-05,TRUE,0,18,2.2,0
2276,0.000181937,TRUE,0,18,2.7,0
2277,2.10E-05,TRUE,0,19,3.7,1
2278,0.000167446,TRUE,0,19,3.1,0
2279,0.000111567,TRUE,0,20,3.7,0
2280,4.40E-05,TRUE,0,20,3.3,0
2281,2.16E-05,TRUE,0,17,2.8,0
2282,0.000141312,TRUE,1,19,3.4,1
2283,0.000468052,TRUE,1,18,3.1,0
2284,8.03E-05,TRUE,0,17,3.2,0
2285,1.59E-05,TRUE,0,17,3.3,0
2286,0.000115109,TRUE,0,17,2.4,0
2287,3.34E-05,TRUE,0,18,3.2,1
2288,9.11E-05,TRUE,0,19,3.4,1
2289,1.25E-05,TRUE,1,21,2.6,0
2290,1.28E-05,TRUE,0,17,3.3,0
2291,5.96E-05,TRUE,0,19,3.7,0
2292,2.27E-05,FALSE,0,17,3.2,1
2293,2.96E-05,TRUE,0,18,2.9,0
2294,3.61E-06,TRUE,0,18,3,0
2295,0.000633502,TRUE,1,17,3.6,0
2296,0.000110063,TRUE,0,18,3.7,1
2297,9.65E-05,TRUE,0,19,3.3,0
2298,5.13E-05,TRUE,0,19,3.3,0
2299,3.63E-05,TRUE,0,18,3.6,0
2300,0.000346425,TRUE,1,18,3.4,0
2301,3.90E-05,TRUE,0,17,3.3,1
2302,2.32E-06,TRUE,0,18,2.8,0
2303,9.93E-06,TRUE,1,24,2.9,0
2304,3.59E-05,TRUE,0,19,3.5,0
2305,3.43E-05,TRUE,0,21,3.4,0
2306,2.70E-06,TRUE,0,18,3.2,0
2307,0.000129655,TRUE,0,18,3.2,0
2308,4.69E-05,TRUE,0,18,3,0
2309,0.000140534,TRUE,0,18,3.2,0
2310,0.000288563,TRUE,1,19,3.8,0
2311,4.31E-05,TRUE,0,20,2.2,0
2312,2.65E-05,TRUE,0,17,3.1,0
2313,1.23E-05,TRUE,0,31,1.8,0
2314,0.000161096,TRUE,1,18,3.3,0
2315,2.05E-05,TRUE,0,18,2.4,1
2316,1.80E-05,TRUE,0,17,3.2,0
2317,8.41E-05,TRUE,0,18,3.1,0
2318,5.26E-05,TRUE,0,18,3.1,0
2319,8.69E-05,TRUE,0,19,3.8,0
2320,7.96E-06,TRUE,0,18,3.2,0
2321,2.07E-05,TRUE,0,17,3.1,0
2322,0.000160458,FALSE,0,17,3.5,0
2323,4.92E-05,TRUE,0,17,3.7,0
